REP_PERIOD,FUND_TYP,COD_BUDGET,COD_FINA,NAME_FIN,ZAT_AMT,FAKT_AMT,CITY
2022-01-31,C,1.9549e+10,602200,На кінець періоду,0,352655354.99,Ternopil
2022-01-31,S,1.9549e+10,401000,Запозичення,262500000,0,Ternopil
2022-01-31,T,1.9549e+10,602100,На початок періоду,0,308183709.79,Ternopil
2022-01-31,S,7.559e+09,400000,Фінансування за борговими операціями,-20072590,-1403509,Uzhhorod
2022-01-31,T,7.559e+09,602000,Зміни обсягів бюджетних коштів,0,-40082007.21,Uzhhorod
2022-01-31,S,7.559e+09,402100,Внутрішні зобов'язання,-16842110,-1403509,Uzhhorod
2022-01-31,S,7.559e+09,602000,Зміни обсягів бюджетних коштів,171989780,-1387396.1,Uzhhorod
2022-01-31,C,7.559e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-171989780,-1403509,Uzhhorod
2022-01-31,C,7.559e+09,602200,На кінець періоду,0,196786717.53,Uzhhorod
2022-01-31,S,7.559e+09,602200,На кінець періоду,0,31420949.62,Uzhhorod
2022-01-31,S,7.559e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",171989780,1403509,Uzhhorod
2022-01-31,T,7.559e+09,400000,Фінансування за борговими операціями,-20072590,-1403509,Uzhhorod
2022-01-31,S,7.559e+09,402202,Середньострокові зобов'язання,-3230480,0,Uzhhorod
2022-01-31,T,7.559e+09,402202,Середньострокові зобов'язання,-3230480,0,Uzhhorod
2022-01-31,C,7.559e+09,602000,Зміни обсягів бюджетних коштів,-171989780,-38694611.11,Uzhhorod
2022-01-31,T,7.559e+09,402000,Погашення,-20072590,-1403509,Uzhhorod
2022-01-31,T,7.559e+09,600000,Фінансування за активними операціями,0,-40082007.21,Uzhhorod
2022-01-31,T,7.559e+09,402100,Внутрішні зобов'язання,-16842110,-1403509,Uzhhorod
2022-01-31,C,7.559e+09,602100,На початок періоду,0,159495615.42,Uzhhorod
2022-01-31,S,7.559e+09,402101,Довгострокові зобов'язання,-16842110,-1403509,Uzhhorod
2022-01-31,S,7.559e+09,402200,Зовнішні зобов'язання,-3230480,0,Uzhhorod
2022-01-31,T,7.559e+09,402200,Зовнішні зобов'язання,-3230480,0,Uzhhorod
2022-01-31,S,7.559e+09,602100,На початок періоду,0,28630044.52,Uzhhorod
2022-01-31,T,7.559e+09,602100,На початок періоду,0,188125659.94,Uzhhorod
2022-01-31,T,7.559e+09,602200,На кінець періоду,0,228207667.15,Uzhhorod
2022-01-31,T,7.559e+09,402101,Довгострокові зобов'язання,-16842110,-1403509,Uzhhorod
2022-01-31,C,7.559e+09,600000,Фінансування за активними операціями,-171989780,-38694611.11,Uzhhorod
2022-01-31,S,7.559e+09,600000,Фінансування за активними операціями,171989780,-1387396.1,Uzhhorod
2022-01-31,S,7.559e+09,402000,Погашення,-20072590,-1403509,Uzhhorod
2022-01-31,S,2.536e+09,401101,Довгострокові зобов'язання,180000000,600000,Vinnytsia
2022-01-31,S,2.536e+09,602304,Інші розрахунки,0,1895601.88,Vinnytsia
2022-01-31,S,2.536e+09,402102,Середньострокові зобов'язання,-72889415.29,0,Vinnytsia
2022-01-31,C,2.536e+09,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-118300000,Vinnytsia
2022-01-31,C,2.536e+09,601210,Розміщення бюджетних коштів на депозитах,-177000000,-177000000,Vinnytsia
2022-01-31,C,2.536e+09,602000,Зміни обсягів бюджетних коштів,-1023409168,55999046.09,Vinnytsia
2022-01-31,S,2.536e+09,602100,На початок періоду,0,151017014.16,Vinnytsia
2022-01-31,S,2.536e+09,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-67744800,Vinnytsia
2022-01-31,C,2.536e+09,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",177000000,58700000,Vinnytsia
2022-01-31,T,2.536e+09,601110,Повернення бюджетних коштів з депозитів,244744800,58700000,Vinnytsia
2022-01-31,T,2.536e+09,602300,Інші розрахунки,0,1895601.88,Vinnytsia
2022-01-31,S,2.536e+09,400000,Фінансування за борговими операціями,298184084.71,600000,Vinnytsia
2022-01-31,S,2.536e+09,401100,Внутрішні запозичення,380000000,600000,Vinnytsia
2022-01-31,S,2.536e+09,401102,Середньострокові зобов'язання,200000000,0,Vinnytsia
2022-01-31,T,2.536e+09,600000,Фінансування за активними операціями,0,-64901952.26,Vinnytsia
2022-01-31,T,2.536e+09,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-244744800,-244744800,Vinnytsia
2022-01-31,S,2.536e+09,401000,Запозичення,380000000,600000,Vinnytsia
2022-01-31,S,2.536e+09,402100,Внутрішні зобов'язання,-77889415.29,0,Vinnytsia
2022-01-31,T,2.536e+09,402100,Внутрішні зобов'язання,-77889415.29,0,Vinnytsia
2022-01-31,T,2.536e+09,402102,Середньострокові зобов'язання,-72889415.29,0,Vinnytsia
2022-01-31,S,2.536e+09,402200,Зовнішні зобов'язання,-3926500,0,Vinnytsia
2022-01-31,S,2.536e+09,402202,Середньострокові зобов'язання,-3926500,0,Vinnytsia
2022-01-31,T,2.536e+09,402202,Середньострокові зобов'язання,-3926500,0,Vinnytsia
2022-01-31,S,2.536e+09,600000,Фінансування за активними операціями,1023409168,-2600998.35,Vinnytsia
2022-01-31,C,2.536e+09,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-177000000,-177000000,Vinnytsia
2022-01-31,S,2.536e+09,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-67744800,-67744800,Vinnytsia
2022-01-31,C,2.536e+09,602100,На початок періоду,1000000,150231997.98,Vinnytsia
2022-01-31,T,2.536e+09,602200,На кінець періоду,1000000,182001766.28,Vinnytsia
2022-01-31,T,2.536e+09,602304,Інші розрахунки,0,1895601.88,Vinnytsia
2022-01-31,C,2.536e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-1023409168,-6092085.94,Vinnytsia
2022-01-31,S,2.536e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",1023409168,6092085.94,Vinnytsia
2022-01-31,T,2.536e+09,401000,Запозичення,380000000,600000,Vinnytsia
2022-01-31,T,2.536e+09,401101,Довгострокові зобов'язання,180000000,600000,Vinnytsia
2022-01-31,S,2.536e+09,402000,Погашення,-81815915.29,0,Vinnytsia
2022-01-31,C,2.536e+09,601110,Повернення бюджетних коштів з депозитів,177000000,58700000,Vinnytsia
2022-01-31,S,2.536e+09,601210,Розміщення бюджетних коштів на депозитах,-67744800,-67744800,Vinnytsia
2022-01-31,T,2.536e+09,601210,Розміщення бюджетних коштів на депозитах,-244744800,-244744800,Vinnytsia
2022-01-31,T,2.536e+09,602000,Зміни обсягів бюджетних коштів,0,121142847.74,Vinnytsia
2022-01-31,C,2.536e+09,602200,На кінець періоду,1000000,88140865.95,Vinnytsia
2022-01-31,S,2.536e+09,602300,Інші розрахунки,0,1895601.88,Vinnytsia
2022-01-31,T,2.536e+09,400000,Фінансування за борговими операціями,298184084.71,600000,Vinnytsia
2022-01-31,T,2.536e+09,401100,Внутрішні запозичення,380000000,600000,Vinnytsia
2022-01-31,T,2.536e+09,401102,Середньострокові зобов'язання,200000000,0,Vinnytsia
2022-01-31,T,2.536e+09,402000,Погашення,-81815915.29,0,Vinnytsia
2022-01-31,C,2.536e+09,600000,Фінансування за активними операціями,-1023409168,-62300953.91,Vinnytsia
2022-01-31,S,2.536e+09,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",67744800,0,Vinnytsia
2022-01-31,S,2.536e+09,601110,Повернення бюджетних коштів з депозитів,67744800,0,Vinnytsia
2022-01-31,S,2.536e+09,602200,На кінець періоду,0,93860900.33,Vinnytsia
2022-01-31,S,2.536e+09,402101,Довгострокові зобов'язання,-5000000,0,Vinnytsia
2022-01-31,T,2.536e+09,402200,Зовнішні зобов'язання,-3926500,0,Vinnytsia
2022-01-31,T,2.536e+09,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",244744800,58700000,Vinnytsia
2022-01-31,S,2.536e+09,602000,Зміни обсягів бюджетних коштів,1023409168,65143801.65,Vinnytsia
2022-01-31,T,2.536e+09,602100,На початок періоду,1000000,301249012.14,Vinnytsia
2022-01-31,T,2.536e+09,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-186044800,Vinnytsia
2022-01-31,T,2.536e+09,402101,Довгострокові зобов'язання,-5000000,0,Vinnytsia
2022-01-31,S,6.552e+09,402201,Довгострокові зобов'язання,-21818200,0,Zhytomyr
2022-01-31,T,6.552e+09,602304,Інші розрахунки,0,-20012.92,Zhytomyr
2022-01-31,T,6.552e+09,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-188310146.2,Zhytomyr
2022-01-31,S,6.552e+09,601210,Розміщення бюджетних коштів на депозитах,-350000000,-93310146.2,Zhytomyr
2022-01-31,S,6.552e+09,602000,Зміни обсягів бюджетних коштів,334609705,86824471.32,Zhytomyr
2022-01-31,S,6.552e+09,602100,На початок періоду,0,83975795.2,Zhytomyr
2022-01-31,T,6.552e+09,602200,На кінець періоду,4000000,90970313.37,Zhytomyr
2022-01-31,S,6.552e+09,602304,Інші розрахунки,0,2919,Zhytomyr
2022-01-31,C,6.552e+09,600000,Фінансування за активними операціями,-334609705,-123356085.22,Zhytomyr
2022-01-31,C,6.552e+09,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-95000000,Zhytomyr
2022-01-31,S,6.552e+09,601110,Повернення бюджетних коштів з депозитів,350000000,0,Zhytomyr
2022-01-31,S,6.552e+09,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-350000000,-93310146.2,Zhytomyr
2022-01-31,T,6.552e+09,400000,Фінансування за борговими операціями,-21818200,0,Zhytomyr
2022-01-31,S,6.552e+09,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-93310146.2,Zhytomyr
2022-01-31,C,6.552e+09,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",350000000,0,Zhytomyr
2022-01-31,T,6.552e+09,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-700000000,-188310146.2,Zhytomyr
2022-01-31,C,6.552e+09,602100,На початок періоду,4000000,65482917.19,Zhytomyr
2022-01-31,T,6.552e+09,402200,Зовнішні зобов'язання,-21818200,0,Zhytomyr
2022-01-31,C,6.552e+09,601110,Повернення бюджетних коштів з депозитів,350000000,0,Zhytomyr
2022-01-31,T,6.552e+09,602300,Інші розрахунки,0,-20012.92,Zhytomyr
2022-01-31,C,6.552e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-334609705,-21100730.35,Zhytomyr
2022-01-31,T,6.552e+09,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",700000000,0,Zhytomyr
2022-01-31,T,6.552e+09,601110,Повернення бюджетних коштів з депозитів,700000000,0,Zhytomyr
2022-01-31,S,6.552e+09,602200,На кінець періоду,0,18254973.23,Zhytomyr
2022-01-31,S,6.552e+09,600000,Фінансування за активними операціями,334609705,-6485674.88,Zhytomyr
2022-01-31,C,6.552e+09,601210,Розміщення бюджетних коштів на депозитах,-350000000,-95000000,Zhytomyr
2022-01-31,C,6.552e+09,602000,Зміни обсягів бюджетних коштів,-334609705,-28356085.22,Zhytomyr
2022-01-31,T,6.552e+09,602100,На початок періоду,4000000,149458712.39,Zhytomyr
2022-01-31,C,6.552e+09,602200,На кінець періоду,4000000,72715340.14,Zhytomyr
2022-01-31,S,6.552e+09,602300,Інші розрахунки,0,2919,Zhytomyr
2022-01-31,C,6.552e+09,602304,Інші розрахунки,0,-22931.92,Zhytomyr
2022-01-31,S,6.552e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",334609705,21100730.35,Zhytomyr
2022-01-31,S,6.552e+09,400000,Фінансування за борговими операціями,-21818200,0,Zhytomyr
2022-01-31,S,6.552e+09,402000,Погашення,-21818200,0,Zhytomyr
2022-01-31,T,6.552e+09,402000,Погашення,-21818200,0,Zhytomyr
2022-01-31,S,6.552e+09,402200,Зовнішні зобов'язання,-21818200,0,Zhytomyr
2022-01-31,T,6.552e+09,402201,Довгострокові зобов'язання,-21818200,0,Zhytomyr
2022-01-31,T,6.552e+09,601210,Розміщення бюджетних коштів на депозитах,-700000000,-188310146.2,Zhytomyr
2022-01-31,T,6.552e+09,602000,Зміни обсягів бюджетних коштів,0,58468386.1,Zhytomyr
2022-01-31,C,6.552e+09,602300,Інші розрахунки,0,-22931.92,Zhytomyr
2022-01-31,S,6.552e+09,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",350000000,0,Zhytomyr
2022-01-31,C,6.552e+09,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-350000000,-95000000,Zhytomyr
2022-01-31,T,6.552e+09,600000,Фінансування за активними операціями,0,-129841760.1,Zhytomyr
2022-01-31,T,8.562e+09,600000,Фінансування за активними операціями,0,-62444172.31,Zaporizhzhia
2022-01-31,T,8.562e+09,602300,Інші розрахунки,0,-44136.9,Zaporizhzhia
2022-01-31,T,8.562e+09,602304,Інші розрахунки,0,-44136.9,Zaporizhzhia
2022-01-31,T,8.562e+09,402000,Погашення,-422873309,-33333266,Zaporizhzhia
2022-01-31,S,8.562e+09,402102,Середньострокові зобов'язання,-422873309,-33333266,Zaporizhzhia
2022-01-31,S,8.562e+09,600000,Фінансування за активними операціями,1229330361,36551568.57,Zaporizhzhia
2022-01-31,S,8.562e+09,602200,На кінець періоду,0,43258979.82,Zaporizhzhia
2022-01-31,T,8.562e+09,401000,Запозичення,679890835,0,Zaporizhzhia
2022-01-31,S,8.562e+09,401101,Довгострокові зобов'язання,145190835,0,Zaporizhzhia
2022-01-31,T,8.562e+09,402100,Внутрішні зобов'язання,-422873309,-33333266,Zaporizhzhia
2022-01-31,T,8.562e+09,602200,На кінець періоду,0,207737912.25,Zaporizhzhia
2022-01-31,S,8.562e+09,400000,Фінансування за борговими операціями,257017526,-33333266,Zaporizhzhia
2022-01-31,S,8.562e+09,401000,Запозичення,679890835,0,Zaporizhzhia
2022-01-31,S,8.562e+09,401201,Довгострокові зобов'язання,434700000,0,Zaporizhzhia
2022-01-31,T,8.562e+09,602000,Зміни обсягів бюджетних коштів,0,-62444172.31,Zaporizhzhia
2022-01-31,T,8.562e+09,400000,Фінансування за борговими операціями,257017526,-33333266,Zaporizhzhia
2022-01-31,S,8.562e+09,401102,Середньострокові зобов'язання,100000000,0,Zaporizhzhia
2022-01-31,S,8.562e+09,401200,Зовнішні запозичення,434700000,0,Zaporizhzhia
2022-01-31,S,8.562e+09,402000,Погашення,-422873309,-33333266,Zaporizhzhia
2022-01-31,C,8.562e+09,600000,Фінансування за активними операціями,-1229330361,-98995740.88,Zaporizhzhia
2022-01-31,C,8.562e+09,602000,Зміни обсягів бюджетних коштів,-1229330361,-98995740.88,Zaporizhzhia
2022-01-31,C,8.562e+09,602100,На початок періоду,0,115722686.55,Zaporizhzhia
2022-01-31,S,8.562e+09,401100,Внутрішні запозичення,245190835,0,Zaporizhzhia
2022-01-31,T,8.562e+09,401200,Зовнішні запозичення,434700000,0,Zaporizhzhia
2022-01-31,S,8.562e+09,602000,Зміни обсягів бюджетних коштів,1229330361,36551568.57,Zaporizhzhia
2022-01-31,T,8.562e+09,602100,На початок періоду,0,145337876.84,Zaporizhzhia
2022-01-31,C,8.562e+09,602200,На кінець періоду,0,164478932.43,Zaporizhzhia
2022-01-31,C,8.562e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-1229330361,-50239495,Zaporizhzhia
2022-01-31,S,8.562e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",1229330361,50239495,Zaporizhzhia
2022-01-31,T,8.562e+09,401102,Середньострокові зобов'язання,100000000,0,Zaporizhzhia
2022-01-31,S,8.562e+09,602304,Інші розрахунки,0,-44136.9,Zaporizhzhia
2022-01-31,T,8.562e+09,401100,Внутрішні запозичення,245190835,0,Zaporizhzhia
2022-01-31,T,8.562e+09,401101,Довгострокові зобов'язання,145190835,0,Zaporizhzhia
2022-01-31,T,8.562e+09,401201,Довгострокові зобов'язання,434700000,0,Zaporizhzhia
2022-01-31,S,8.562e+09,402100,Внутрішні зобов'язання,-422873309,-33333266,Zaporizhzhia
2022-01-31,T,8.562e+09,402102,Середньострокові зобов'язання,-422873309,-33333266,Zaporizhzhia
2022-01-31,S,8.562e+09,602100,На початок періоду,0,29615190.29,Zaporizhzhia
2022-01-31,S,8.562e+09,602300,Інші розрахунки,0,-44136.9,Zaporizhzhia
2022-01-31,S,7.507e+09,401102,Середньострокові зобов'язання,17088325,0,Mukachevo
2022-01-31,C,7.507e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-199379230,0,Mukachevo
2022-01-31,C,7.507e+09,600000,Фінансування за активними операціями,-199379230,-28556826.92,Mukachevo
2022-01-31,T,7.507e+09,602100,На початок періоду,0,57965080.33,Mukachevo
2022-01-31,S,7.507e+09,400000,Фінансування за борговими операціями,-68152025,0,Mukachevo
2022-01-31,T,7.507e+09,400000,Фінансування за борговими операціями,-68152025,0,Mukachevo
2022-01-31,T,7.507e+09,600000,Фінансування за активними операціями,0,-32118394.51,Mukachevo
2022-01-31,T,7.507e+09,401100,Внутрішні запозичення,17088325,0,Mukachevo
2022-01-31,T,7.507e+09,402000,Погашення,-85240350,0,Mukachevo
2022-01-31,S,7.507e+09,402102,Середньострокові зобов'язання,-85240350,0,Mukachevo
2022-01-31,C,7.507e+09,602000,Зміни обсягів бюджетних коштів,-199379230,-28556826.92,Mukachevo
2022-01-31,S,7.507e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",199379230,0,Mukachevo
2022-01-31,T,7.507e+09,401102,Середньострокові зобов'язання,17088325,0,Mukachevo
2022-01-31,S,7.507e+09,402000,Погашення,-85240350,0,Mukachevo
2022-01-31,T,7.507e+09,402100,Внутрішні зобов'язання,-85240350,0,Mukachevo
2022-01-31,T,7.507e+09,402102,Середньострокові зобов'язання,-85240350,0,Mukachevo
2022-01-31,S,7.507e+09,602000,Зміни обсягів бюджетних коштів,199379230,-3561567.59,Mukachevo
2022-01-31,C,7.507e+09,602100,На початок періоду,0,34559915.29,Mukachevo
2022-01-31,S,7.507e+09,602100,На початок періоду,0,23405165.04,Mukachevo
2022-01-31,C,7.507e+09,602200,На кінець періоду,0,63116742.21,Mukachevo
2022-01-31,T,7.507e+09,602200,На кінець періоду,0,90083474.84,Mukachevo
2022-01-31,S,7.507e+09,401000,Запозичення,17088325,0,Mukachevo
2022-01-31,T,7.507e+09,401000,Запозичення,17088325,0,Mukachevo
2022-01-31,S,7.507e+09,401100,Внутрішні запозичення,17088325,0,Mukachevo
2022-01-31,S,7.507e+09,600000,Фінансування за активними операціями,199379230,-3561567.59,Mukachevo
2022-01-31,T,7.507e+09,602000,Зміни обсягів бюджетних коштів,0,-32118394.51,Mukachevo
2022-01-31,S,7.507e+09,602200,На кінець періоду,0,26966732.63,Mukachevo
2022-01-31,S,7.507e+09,402100,Внутрішні зобов'язання,-85240350,0,Mukachevo
2022-01-31,S,2.1e+09,601110,Повернення бюджетних коштів з депозитів,300000000,0,R_Vinnytsia
2022-01-31,C,2.1e+09,602304,Інші розрахунки,0,-94261.19,R_Vinnytsia
2022-01-31,T,2.1e+09,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",300000000,0,R_Vinnytsia
2022-01-31,T,2.1e+09,602300,Інші розрахунки,0,-2034441.43,R_Vinnytsia
2022-01-31,S,2.1e+09,602304,Інші розрахунки,0,-1940180.24,R_Vinnytsia
2022-01-31,S,2.1e+09,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-46141842,R_Vinnytsia
2022-01-31,C,2.1e+09,602000,Зміни обсягів бюджетних коштів,-20499463,-55718379.3,R_Vinnytsia
2022-01-31,C,2.1e+09,602100,На початок періоду,0,106068866.28,R_Vinnytsia
2022-01-31,S,2.1e+09,602100,На початок періоду,0,134365460.33,R_Vinnytsia
2022-01-31,T,2.1e+09,602200,На кінець періоду,0,324767739.27,R_Vinnytsia
2022-01-31,S,2.1e+09,602300,Інші розрахунки,0,-1940180.24,R_Vinnytsia
2022-01-31,S,2.1e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",20499463,0,R_Vinnytsia
2022-01-31,S,2.1e+09,600000,Фінансування за активними операціями,20499463,-76791316.79,R_Vinnytsia
2022-01-31,T,2.1e+09,600000,Фінансування за активними операціями,0,-132509696.09,R_Vinnytsia
2022-01-31,S,2.1e+09,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-300000000,-46141842,R_Vinnytsia
2022-01-31,S,2.1e+09,602000,Зміни обсягів бюджетних коштів,20499463,-30649474.79,R_Vinnytsia
2022-01-31,C,2.1e+09,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-20499463,0,R_Vinnytsia
2022-01-31,C,2.1e+09,600000,Фінансування за активними операціями,-20499463,-55718379.3,R_Vinnytsia
2022-01-31,T,2.1e+09,601110,Повернення бюджетних коштів з депозитів,300000000,0,R_Vinnytsia
2022-01-31,T,2.1e+09,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-300000000,-46141842,R_Vinnytsia
2022-01-31,T,2.1e+09,602100,На початок періоду,0,240434326.61,R_Vinnytsia
2022-01-31,S,2.1e+09,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",300000000,0,R_Vinnytsia
2022-01-31,S,2.1e+09,601210,Розміщення бюджетних коштів на депозитах,-300000000,-46141842,R_Vinnytsia
2022-01-31,T,2.1e+09,601210,Розміщення бюджетних коштів на депозитах,-300000000,-46141842,R_Vinnytsia
2022-01-31,S,2.1e+09,602200,На кінець періоду,0,163074754.88,R_Vinnytsia
2022-01-31,C,2.1e+09,602300,Інші розрахунки,0,-94261.19,R_Vinnytsia
2022-01-31,T,2.1e+09,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-46141842,R_Vinnytsia
2022-01-31,T,2.1e+09,602000,Зміни обсягів бюджетних коштів,0,-86367854.09,R_Vinnytsia
2022-01-31,C,2.1e+09,602200,На кінець періоду,0,161692984.39,R_Vinnytsia
2022-01-31,T,2.1e+09,602304,Інші розрахунки,0,-2034441.43,R_Vinnytsia
2022-02-28,T,2.3576e+10,601110,Повернення бюджетних коштів з депозитів,203773991.29,62400915.14,Cherkasy
2022-02-28,C,2.3576e+10,602200,На кінець періоду,90685301.37,133206445.32,Cherkasy
2022-02-28,T,2.3576e+10,602000,Зміни обсягів бюджетних коштів,12161887.55,-49747229.51,Cherkasy
2022-02-28,S,2.3576e+10,600000,Фінансування за активними операціями,692315670,31227949.33,Cherkasy
2022-02-28,S,2.3576e+10,601210,Розміщення бюджетних коштів на депозитах,-6336674.89,-6336674.89,Cherkasy
2022-02-28,T,2.3576e+10,602100,На початок періоду,126463983.25,126463983.25,Cherkasy
2022-02-28,T,2.3576e+10,602304,Інші розрахунки,0,-2450,Cherkasy
2022-02-28,T,2.3576e+10,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-141373076.15,Cherkasy
2022-02-28,S,2.3576e+10,601110,Повернення бюджетних коштів з депозитів,6336674.89,1408853.87,Cherkasy
2022-02-28,T,2.3576e+10,601210,Розміщення бюджетних коштів на депозитах,-203773991.29,-203773991.29,Cherkasy
2022-02-28,T,2.3576e+10,602200,На кінець періоду,114302095.7,176208762.76,Cherkasy
2022-02-28,T,2.3576e+10,602300,Інші розрахунки,0,-2450,Cherkasy
2022-02-28,T,2.3576e+10,600000,Фінансування за активними операціями,12161887.55,-191120305.66,Cherkasy
2022-02-28,T,2.3576e+10,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-203773991.29,-203773991.29,Cherkasy
2022-02-28,C,2.3576e+10,602100,На початок періоду,102847188.92,102847188.92,Cherkasy
2022-02-28,S,2.3576e+10,602100,На початок періоду,23616794.33,23616794.33,Cherkasy
2022-02-28,S,2.3576e+10,602304,Інші розрахунки,0,-2450,Cherkasy
2022-02-28,C,2.3576e+10,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-136445255.13,Cherkasy
2022-02-28,S,2.3576e+10,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-4927821.02,Cherkasy
2022-02-28,S,2.3576e+10,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-6336674.89,-6336674.89,Cherkasy
2022-02-28,S,2.3576e+10,602000,Зміни обсягів бюджетних коштів,692315670,36155770.35,Cherkasy
2022-02-28,C,2.3576e+10,600000,Фінансування за активними операціями,-680153782.45,-222348254.99,Cherkasy
2022-02-28,C,2.3576e+10,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",197437316.4,60992061.27,Cherkasy
2022-02-28,C,2.3576e+10,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-197437316.4,-197437316.4,Cherkasy
2022-02-28,S,2.3576e+10,602200,На кінець періоду,23616794.33,43002317.44,Cherkasy
2022-02-28,S,2.3576e+10,602300,Інші розрахунки,0,-2450,Cherkasy
2022-02-28,C,2.3576e+10,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-692315670,-55543743.46,Cherkasy
2022-02-28,S,2.3576e+10,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",6336674.89,1408853.87,Cherkasy
2022-02-28,T,2.3576e+10,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",203773991.29,62400915.14,Cherkasy
2022-02-28,C,2.3576e+10,601110,Повернення бюджетних коштів з депозитів,197437316.4,60992061.27,Cherkasy
2022-02-28,C,2.3576e+10,601210,Розміщення бюджетних коштів на депозитах,-197437316.4,-197437316.4,Cherkasy
2022-02-28,S,2.3576e+10,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",692315670,55543743.46,Cherkasy
2022-02-28,C,2.3576e+10,602000,Зміни обсягів бюджетних коштів,-680153782.45,-85902999.86,Cherkasy
2022-02-28,T,2.5559e+10,600000,Фінансування за активними операціями,81538692.88,-188595525.47,Chernihiv
2022-02-28,S,2.5559e+10,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",560536605.9,10449259.22,Chernihiv
2022-02-28,S,2.5559e+10,602000,Зміни обсягів бюджетних коштів,590953455.63,11803207.75,Chernihiv
2022-02-28,S,2.5559e+10,602100,На початок періоду,30416849.73,86341971.23,Chernihiv
2022-02-28,T,2.5559e+10,602100,На початок періоду,81538692.88,181974879.81,Chernihiv
2022-02-28,C,2.5559e+10,602200,На кінець періоду,0,285432382.58,Chernihiv
2022-02-28,S,2.5559e+10,602300,Інші розрахунки,0,-455158.84,Chernihiv
2022-02-28,C,2.5559e+10,601110,Повернення бюджетних коштів з депозитів,800000000,165271800,Chernihiv
2022-02-28,S,2.5559e+10,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-500000000,-59361500,Chernihiv
